Rule,Lift_Leave,Lift_Stay,Lift_Gap,Direction
"Department_Research & Development, JobSatisfaction_High_Satisfaction, OverTime_No, WorkLifeBalance_3",1.0,1.6927880305419025,-0.6927880305419025,→ Ở lại
"Department_Research & Development, JobSatisfaction_High_Satisfaction, WorkLifeBalance_3",1.0,1.6950936387556108,-0.6950936387556108,→ Ở lại
"MaritalStatus_Married, OverTime_No, TotalWorkingYears_Mid-Level",1.0,1.6968354368884873,-0.6968354368884873,→ Ở lại
"Age_Young, MonthlyIncome_Low_Income",2.17371904514018,2.871610430173679,-0.6978913850334987,→ Ở lại
"Age_Middle-Aged, MaritalStatus_Married, MonthlyIncome_Mid_Income, YearsAtCompany_Mid_Tenure",1.0,1.7007584463341765,-0.7007584463341765,→ Ở lại
"DistanceFromHome_Near, TotalWorkingYears_Mid-Level, WorkLifeBalance_3",1.0,1.7011494252873562,-0.7011494252873562,→ Ở lại
"Age_Middle-Aged, MonthlyIncome_Mid_Income, WorkLifeBalance_3, YearsAtCompany_Mid_Tenure",1.0,1.7038507344184202,-0.7038507344184202,→ Ở lại
"Age_Middle-Aged, Department_Research & Development, YearsAtCompany_Mid_Tenure",1.0,1.705979421471559,-0.7059794214715589,→ Ở lại
"Department_Research & Development, JobSatisfaction_High_Satisfaction, MonthlyIncome_Mid_Income, YearsAtCompany_Mid_Tenure",1.0,1.7071764027354372,-0.7071764027354372,→ Ở lại
"Age_Middle-Aged, MaritalStatus_Single, YearsAtCompany_Mid_Tenure",1.0,1.70828017738898,-0.70828017738898,→ Ở lại
"JobSatisfaction_High_Satisfaction, OverTime_No, TotalWorkingYears_Mid-Level, WorkLifeBalance_3",1.0,1.7084192946261911,-0.7084192946261911,→ Ở lại
"MaritalStatus_Divorced, TotalWorkingYears_Mid-Level",1.0,1.7106530533615876,-0.7106530533615876,→ Ở lại
"JobSatisfaction_High_Satisfaction, MaritalStatus_Married, TotalWorkingYears_Mid-Level",1.0,1.712102268079786,-0.7121022680797859,→ Ở lại
"Age_Middle-Aged, MaritalStatus_Divorced, YearsAtCompany_Mid_Tenure",1.0,1.7146421887532306,-0.7146421887532306,→ Ở lại
"DistanceFromHome_Medium, OverTime_No, TotalWorkingYears_Mid-Level",1.0,1.7151245139192914,-0.7151245139192914,→ Ở lại
"DistanceFromHome_Near, OverTime_No, TotalWorkingYears_Mid-Level",1.0,1.71651327870789,-0.7165132787078901,→ Ở lại
"JobRole_Research Scientist, JobSatisfaction_High_Satisfaction, MonthlyIncome_Low_Income, OverTime_No",1.0,1.719696407822196,-0.7196964078221959,→ Ở lại
"Age_Middle-Aged, MaritalStatus_Single, OverTime_No, YearsAtCompany_Mid_Tenure",1.0,1.7234352256186318,-0.7234352256186318,→ Ở lại
"Department_Research & Development, DistanceFromHome_Near",1.0,1.7268331084120558,-0.7268331084120558,→ Ở lại
"JobRole_Research Scientist, JobSatisfaction_High_Satisfaction, OverTime_No, WorkLifeBalance_3",1.0,1.727880853212167,-0.727880853212167,→ Ở lại
"Department_Sales, JobRole_Sales Executive, TotalWorkingYears_Mid-Level",1.0,1.7284873399981318,-0.7284873399981318,→ Ở lại
"Department_Sales, JobRole_Sales Executive, OverTime_No, TotalWorkingYears_Mid-Level",1.0,1.729190349880005,-0.729190349880005,→ Ở lại
"Age_Middle-Aged, MaritalStatus_Married, OverTime_No, YearsAtCompany_Mid_Tenure",1.0,1.729297250195566,-0.7292972501955659,→ Ở lại
"JobRole_Research Director, MonthlyIncome_High_Income",1.0,1.7302158273381294,-0.7302158273381294,→ Ở lại
"JobRole_Research Scientist, MaritalStatus_Married, OverTime_No",1.0,1.7302158273381294,-0.7302158273381294,→ Ở lại
"Age_Middle-Aged, Department_Research & Development, DistanceFromHome_Near, YearsAtCompany_Mid_Tenure",1.0,1.731129132875858,-0.731129132875858,→ Ở lại
"Age_Middle-Aged, EnvironmentSatisfaction_3, OverTime_No, YearsAtCompany_Mid_Tenure",1.0,1.7328017214100375,-0.7328017214100375,→ Ở lại
"Age_Middle-Aged, JobSatisfaction_High_Satisfaction, MaritalStatus_Married, YearsAtCompany_Mid_Tenure",1.0,1.733943976994355,-0.733943976994355,→ Ở lại
"Age_Middle-Aged, WorkLifeBalance_3, YearsAtCompany_Mid_Tenure",1.0,1.7391304347826089,-0.7391304347826089,→ Ở lại
"Age_Middle-Aged, DistanceFromHome_Medium, YearsAtCompany_Mid_Tenure",1.0,1.7433033766687027,-0.7433033766687027,→ Ở lại
"Age_Middle-Aged, Department_Research & Development, WorkLifeBalance_3",1.0,1.7434352772765909,-0.7434352772765909,→ Ở lại
"Age_Middle-Aged, JobSatisfaction_High_Satisfaction, MonthlyIncome_Mid_Income, YearsAtCompany_Mid_Tenure",1.0,1.744800125109772,-0.744800125109772,→ Ở lại
"JobSatisfaction_High_Satisfaction, OverTime_No, YearsAtCompany_Mid_Tenure",1.0,1.7449039744345507,-0.7449039744345507,→ Ở lại
"Age_Middle-Aged, DistanceFromHome_Medium, JobSatisfaction_High_Satisfaction, YearsAtCompany_Mid_Tenure",1.0,1.7449781659388648,-0.7449781659388648,→ Ở lại
"Age_Middle-Aged, Department_Research & Development, JobSatisfaction_High_Satisfaction, YearsAtCompany_Mid_Tenure",1.0,1.7462373017928576,-0.7462373017928576,→ Ở lại
"TotalWorkingYears_Mid-Level, WorkLifeBalance_3",1.0,1.7467316870720067,-0.7467316870720067,→ Ở lại
"DistanceFromHome_Medium, JobSatisfaction_High_Satisfaction, TotalWorkingYears_Mid-Level",1.0,1.7471653015419593,-0.7471653015419593,→ Ở lại
"Age_Middle-Aged, MonthlyIncome_High_Income, YearsAtCompany_Mid_Tenure",1.0,1.7492131029248934,-0.7492131029248934,→ Ở lại
"Age_Middle-Aged, Department_Research & Development, MonthlyIncome_Mid_Income, YearsAtCompany_Mid_Tenure",1.0,1.7492131029248934,-0.7492131029248934,→ Ở lại
"JobSatisfaction_High_Satisfaction, TotalWorkingYears_Mid-Level",1.0,1.7549407114624505,-0.7549407114624505,→ Ở lại
"Department_Research & Development, WorkLifeBalance_3",1.0,1.7559510400240295,-0.7559510400240295,→ Ở lại
"MaritalStatus_Married, TotalWorkingYears_Mid-Level",1.0,1.7561623896465528,-0.7561623896465528,→ Ở lại
"JobSatisfaction_High_Satisfaction, MonthlyIncome_Mid_Income, TotalWorkingYears_Mid-Level",1.0,1.7567191114663956,-0.7567191114663956,→ Ở lại
"MaritalStatus_Married, MonthlyIncome_Mid_Income",1.0,1.7579145748539031,-0.7579145748539031,→ Ở lại
"Department_Research & Development, JobSatisfaction_High_Satisfaction",1.0,1.7653926196639766,-0.7653926196639766,→ Ở lại
"Department_Research & Development, WorkLifeBalance_3, YearsAtCompany_Short_Tenure",1.0,1.7657976137870086,-0.7657976137870086,→ Ở lại
"Department_Sales, JobRole_Sales Executive, OverTime_No",1.0,1.7745803357314152,-0.7745803357314152,→ Ở lại
"Department_Research & Development, JobSatisfaction_High_Satisfaction, YearsAtCompany_Mid_Tenure",1.0,1.7766137392917556,-0.7766137392917556,→ Ở lại
"Age_Middle-Aged, MonthlyIncome_Mid_Income, YearsAtCompany_Mid_Tenure",1.0,1.7797017797017798,-0.7797017797017798,→ Ở lại
"DistanceFromHome_Medium, TotalWorkingYears_Mid-Level",1.0,1.7798497490869143,-0.7798497490869143,→ Ở lại
"JobSatisfaction_High_Satisfaction, MonthlyIncome_Mid_Income, OverTime_No, YearsAtCompany_Mid_Tenure",1.0,1.7804656002080892,-0.7804656002080892,→ Ở lại
"Age_Middle-Aged, Department_Sales, JobRole_Sales Executive, YearsAtCompany_Mid_Tenure",1.0,1.7828640265020328,-0.7828640265020328,→ Ở lại
"Age_Middle-Aged, Department_Research & Development, JobSatisfaction_High_Satisfaction, OverTime_No, YearsAtCompany_Mid_Tenure",1.0,1.7828640265020328,-0.7828640265020328,→ Ở lại
"Age_Middle-Aged, Department_Research & Development, JobSatisfaction_High_Satisfaction, WorkLifeBalance_3, YearsAtCompany_Mid_Tenure",1.0,1.7843647537970686,-0.7843647537970686,→ Ở lại
"EnvironmentSatisfaction_2, OverTime_No, YearsAtCompany_Mid_Tenure",1.0,1.7860386419338383,-0.7860386419338383,→ Ở lại
"Age_Middle-Aged, MonthlyIncome_Mid_Income, OverTime_No, YearsAtCompany_Mid_Tenure",1.0,1.7901879984418887,-0.7901879984418887,→ Ở lại
"Age_Middle-Aged, JobSatisfaction_High_Satisfaction, OverTime_No, WorkLifeBalance_3, YearsAtCompany_Mid_Tenure",1.0,1.7920676018600818,-0.7920676018600818,→ Ở lại
"MaritalStatus_Married, MonthlyIncome_Mid_Income, TotalWorkingYears_Mid-Level",1.0,1.7953030989195833,-0.7953030989195833,→ Ở lại
"Age_Middle-Aged, DistanceFromHome_Near, WorkLifeBalance_3, YearsAtCompany_Mid_Tenure",1.0,1.798539054257976,-0.798539054257976,→ Ở lại
"Age_Middle-Aged, JobSatisfaction_High_Satisfaction, WorkLifeBalance_3, YearsAtCompany_Mid_Tenure",1.0,1.809054603814429,-0.8090546038144291,→ Ở lại
MonthlyIncome_Mid_Income,1.0,1.8151799613189306,-0.8151799613189306,→ Ở lại
"Department_Research & Development, JobSatisfaction_High_Satisfaction, YearsAtCompany_Short_Tenure",1.0,1.816252072968491,-0.816252072968491,→ Ở lại
"Department_Research & Development, MonthlyIncome_Mid_Income, TotalWorkingYears_Mid-Level",1.0,1.8192404735718444,-0.8192404735718444,→ Ở lại
"Department_Sales, JobRole_Sales Executive, YearsAtCompany_Mid_Tenure",1.0,1.822570316733166,-0.8225703167331659,→ Ở lại
"Age_Middle-Aged, EnvironmentSatisfaction_2, YearsAtCompany_Mid_Tenure",1.0,1.8264666793240936,-0.8264666793240936,→ Ở lại
"Department_Research & Development, TotalWorkingYears_Mid-Level, YearsAtCompany_Mid_Tenure",1.0,1.8353174603174602,-0.8353174603174602,→ Ở lại
"Age_Middle-Aged, MaritalStatus_Married, YearsAtCompany_Mid_Tenure",1.0,1.840887606348575,-0.8408876063485751,→ Ở lại
"Age_Middle-Aged, YearsAtCompany_Mid_Tenure",1.0,1.844982395849127,-0.8449823958491269,→ Ở lại
"JobSatisfaction_High_Satisfaction, OverTime_No, TotalWorkingYears_Mid-Level",1.0,1.8462887101940357,-0.8462887101940357,→ Ở lại
"Age_Middle-Aged, DistanceFromHome_Near, YearsAtCompany_Mid_Tenure",1.0,1.8467023172905526,-0.8467023172905526,→ Ở lại
"Department_Sales, JobRole_Sales Executive, OverTime_No, YearsAtCompany_Mid_Tenure",1.0,1.851542952460384,-0.8515429524603839,→ Ở lại
"MonthlyIncome_Mid_Income, OverTime_No, TotalWorkingYears_Mid-Level",1.0,1.852944297082228,-0.8529442970822281,→ Ở lại
"MonthlyIncome_Low_Income, OverTime_No, TotalWorkingYears_Mid-Level",1.0,1.8604776902177584,-0.8604776902177584,→ Ở lại
"Age_Middle-Aged, DistanceFromHome_Near, JobSatisfaction_High_Satisfaction, YearsAtCompany_Mid_Tenure",1.0,1.8685203338977512,-0.8685203338977512,→ Ở lại
"Department_Research & Development, JobSatisfaction_High_Satisfaction, TotalWorkingYears_Mid-Level",1.0,1.8711391351662774,-0.8711391351662774,→ Ở lại
"Age_Middle-Aged, JobSatisfaction_High_Satisfaction, MonthlyIncome_Mid_Income, OverTime_No, YearsAtCompany_Mid_Tenure",1.0,1.8755030396438053,-0.8755030396438053,→ Ở lại
"JobRole_Research Scientist, MonthlyIncome_Low_Income, OverTime_No",1.0,1.8757921419518382,-0.8757921419518382,→ Ở lại
"MonthlyIncome_Mid_Income, TotalWorkingYears_Mid-Level",1.0,1.8760140616549486,-0.8760140616549486,→ Ở lại
"Age_Middle-Aged, DistanceFromHome_Near, OverTime_No, YearsAtCompany_Mid_Tenure",1.0,1.8763206085364137,-0.8763206085364137,→ Ở lại
"Age_Middle-Aged, Department_Research & Development, OverTime_No",1.0,1.8881974640039578,-0.8881974640039578,→ Ở lại
"MonthlyIncome_Mid_Income, YearsAtCompany_Mid_Tenure",1.0,1.8906489524782832,-0.8906489524782832,→ Ở lại
"Department_Research & Development, JobSatisfaction_High_Satisfaction, OverTime_No",1.0,1.8920168638650894,-0.8920168638650894,→ Ở lại
"Department_Research & Development, WorkLifeBalance_2",1.0,1.8944819235426402,-0.8944819235426402,→ Ở lại
"Age_Middle-Aged, Department_Research & Development",1.0,1.8963138182534993,-0.8963138182534993,→ Ở lại
"MonthlyIncome_Mid_Income, OverTime_No",1.0,1.901311021806443,-0.9013110218064431,→ Ở lại
"Department_Research & Development, TotalWorkingYears_Mid-Level, WorkLifeBalance_3",1.0,1.9075898975396466,-0.9075898975396466,→ Ở lại
"JobRole_Research Scientist, OverTime_No, WorkLifeBalance_3",1.0,1.9102103463913211,-0.9102103463913211,→ Ở lại
"MonthlyIncome_Mid_Income, OverTime_No, YearsAtCompany_Mid_Tenure",1.0,1.9102146178412462,-0.9102146178412462,→ Ở lại
"Age_Middle-Aged, JobSatisfaction_High_Satisfaction, YearsAtCompany_Mid_Tenure",1.0,1.9126328217237312,-0.9126328217237312,→ Ở lại
"Age_Middle-Aged, OverTime_No, YearsAtCompany_Mid_Tenure",1.0,1.914290166744585,-0.9142901667445851,→ Ở lại
"MonthlyIncome_Low_Income, OverTime_No, YearsAtCompany_Mid_Tenure",1.0,1.9159242761692648,-0.9159242761692648,→ Ở lại
"Age_Middle-Aged, Department_Sales, JobRole_Sales Executive, OverTime_No, YearsAtCompany_Mid_Tenure",1.0,1.9206958839725716,-0.9206958839725716,→ Ở lại
"Department_Research & Development, OverTime_No",1.0,1.9217406562554835,-0.9217406562554835,→ Ở lại
JobRole_Manufacturing Director,1.0,1.9283971940669367,-0.9283971940669367,→ Ở lại
"Age_Young, OverTime_No, WorkLifeBalance_3",1.0,1.9308545335942595,-0.9308545335942595,→ Ở lại
"OverTime_No, TotalWorkingYears_Mid-Level",1.0,1.9388423483986628,-0.9388423483986628,→ Ở lại
"Age_Middle-Aged, JobSatisfaction_High_Satisfaction, OverTime_No, YearsAtCompany_Mid_Tenure",1.0,1.943291103303879,-0.9432911033038791,→ Ở lại
"Department_Research & Development, MaritalStatus_Married, OverTime_No",1.0,1.9571541920126951,-0.9571541920126951,→ Ở lại
"Department_Research & Development, JobRole_Laboratory Technician, JobSatisfaction_High_Satisfaction",1.0,1.9628304685455022,-0.9628304685455022,→ Ở lại
"JobSatisfaction_High_Satisfaction, MonthlyIncome_Mid_Income, OverTime_No, TotalWorkingYears_Mid-Level",1.0,1.9628647214854111,-0.9628647214854111,→ Ở lại
"Department_Sales, JobRole_Sales Executive",1.0,1.9638035579281932,-0.9638035579281932,→ Ở lại
"Age_Young, Department_Research & Development, JobSatisfaction_High_Satisfaction",1.0,1.976070747355644,-0.976070747355644,→ Ở lại
JobRole_Healthcare Representative,1.0,1.9977053384625767,-0.9977053384625767,→ Ở lại
"DistanceFromHome_Medium, MonthlyIncome_High_Income",1.0,2.0658242727005582,-1.0658242727005582,→ Ở lại
"Department_Research & Development, OverTime_No, WorkLifeBalance_3",1.0,2.0667270531400965,-1.0667270531400965,→ Ở lại
"MonthlyIncome_High_Income, TotalWorkingYears_Mid-Level",1.0,2.069021571272982,-1.069021571272982,→ Ở lại
"Age_Young, TotalWorkingYears_Junior",1.0,2.0852233676975946,-1.0852233676975946,→ Ở lại
"JobSatisfaction_High_Satisfaction, MonthlyIncome_High_Income, WorkLifeBalance_3",1.0,2.0922469001226323,-1.0922469001226323,→ Ở lại
"Department_Research & Development, YearsAtCompany_Mid_Tenure",1.0,2.1100655831194755,-1.1100655831194755,→ Ở lại
"Department_Research & Development, JobSatisfaction_High_Satisfaction, OverTime_No, YearsAtCompany_Short_Tenure",1.0,2.113061933243295,-1.1130619332432952,→ Ở lại
"JobRole_Laboratory Technician, OverTime_No, TotalWorkingYears_Mid-Level",1.0,2.123426560048973,-1.1234265600489728,→ Ở lại
"Department_Research & Development, OverTime_No, TotalWorkingYears_Mid-Level, YearsAtCompany_Mid_Tenure",1.0,2.1289654378764054,-1.1289654378764054,→ Ở lại
"MonthlyIncome_High_Income, OverTime_No, WorkLifeBalance_3",1.0,2.1307588075880757,-1.1307588075880757,→ Ở lại
"Age_Middle-Aged, Department_Research & Development, JobRole_Research Scientist",1.0,2.1436174853852195,-1.1436174853852195,→ Ở lại
"JobSatisfaction_High_Satisfaction, TotalWorkingYears_Junior, YearsAtCompany_Short_Tenure",1.0,2.1515236231478894,-1.1515236231478894,→ Ở lại
"JobRole_Laboratory Technician, TotalWorkingYears_Mid-Level",1.0,2.1574344023323615,-1.1574344023323615,→ Ở lại
"JobSatisfaction_Low_Satisfaction, TotalWorkingYears_Senior-Level",1.0,2.17687074829932,-1.17687074829932,→ Ở lại
"Age_Middle-Aged, MonthlyIncome_Low_Income",1.0,2.1901297960348027,-1.1901297960348027,→ Ở lại
"Department_Research & Development, JobRole_Laboratory Technician",1.0,2.1969469017672667,-1.1969469017672667,→ Ở lại
"DistanceFromHome_Medium, TotalWorkingYears_Senior-Level",1.0,2.198764563296583,-1.1987645632965829,→ Ở lại
"JobSatisfaction_Low_Satisfaction, MonthlyIncome_High_Income",1.0,2.2100547536087602,-1.2100547536087602,→ Ở lại
"Department_Research & Development, JobRole_Research Scientist, WorkLifeBalance_3",1.0,2.222809044396765,-1.2228090443967652,→ Ở lại
"MaritalStatus_Married, MonthlyIncome_Low_Income",1.0,2.224020344468848,-1.224020344468848,→ Ở lại
"EnvironmentSatisfaction_3, MonthlyIncome_High_Income",1.0,2.2278963414634148,-1.2278963414634148,→ Ở lại
"Department_Research & Development, TotalWorkingYears_Senior-Level, WorkLifeBalance_3",1.0,2.2301221563894376,-1.2301221563894376,→ Ở lại
"DistanceFromHome_Near, TotalWorkingYears_Junior",1.0,2.246236036911122,-1.2462360369111218,→ Ở lại
"Department_Research & Development, JobRole_Research Scientist, TotalWorkingYears_Mid-Level",1.0,2.2554794520547947,-1.2554794520547947,→ Ở lại
"Department_Research & Development, TotalWorkingYears_Junior, YearsAtCompany_Short_Tenure",1.0,2.255647282953824,-1.255647282953824,→ Ở lại
"Age_Middle-Aged, MonthlyIncome_High_Income",1.0,2.261488694182096,-1.2614886941820962,→ Ở lại
"Age_Young, WorkLifeBalance_3",1.0,2.276317788242443,-1.276317788242443,→ Ở lại
"JobSatisfaction_High_Satisfaction, MonthlyIncome_High_Income, OverTime_No",1.0,2.276456111566858,-1.276456111566858,→ Ở lại
"TotalWorkingYears_Junior, WorkLifeBalance_3, YearsAtCompany_Short_Tenure",1.0,2.277350347157065,-1.277350347157065,→ Ở lại
"MaritalStatus_Married, MonthlyIncome_High_Income, OverTime_No",1.0,2.2823312535450935,-1.2823312535450935,→ Ở lại
"MaritalStatus_Married, MonthlyIncome_High_Income, WorkLifeBalance_3",1.0,2.2870030070163714,-1.2870030070163714,→ Ở lại
"DistanceFromHome_Near, YearsAtCompany_Short_Tenure",1.0,2.2957126016007945,-1.2957126016007945,→ Ở lại
"EnvironmentSatisfaction_4, TotalWorkingYears_Senior-Level",1.0,2.296216732306958,-1.296216732306958,→ Ở lại
"Department_Research & Development, JobRole_Research Scientist, MonthlyIncome_Low_Income",1.0,2.297461715963919,-1.297461715963919,→ Ở lại
"Department_Research & Development, JobRole_Research Scientist, YearsAtCompany_Mid_Tenure",1.0,2.2985777855335483,-1.2985777855335483,→ Ở lại
"DistanceFromHome_Near, MonthlyIncome_Low_Income",1.0,2.3011502004420965,-1.3011502004420965,→ Ở lại
"JobSatisfaction_High_Satisfaction, TotalWorkingYears_Senior-Level, WorkLifeBalance_3",1.0,2.3020558085493152,-1.3020558085493152,→ Ở lại
"DistanceFromHome_Near, MonthlyIncome_High_Income, OverTime_No",1.0,2.3118036735922916,-1.3118036735922916,→ Ở lại
"MonthlyIncome_Low_Income, TotalWorkingYears_Mid-Level",1.0,2.317953049660367,-1.317953049660367,→ Ở lại
"JobSatisfaction_High_Satisfaction, MonthlyIncome_Low_Income, TotalWorkingYears_Junior",1.0,2.3197492163009406,-1.3197492163009406,→ Ở lại
"Department_Research & Development, JobRole_Laboratory Technician, WorkLifeBalance_3",1.0,2.3252653927813163,-1.3252653927813163,→ Ở lại
"Department_Research & Development, JobSatisfaction_High_Satisfaction, OverTime_No, TotalWorkingYears_Senior-Level",1.0,2.330561854371378,-1.330561854371378,→ Ở lại
"TotalWorkingYears_Senior-Level, WorkLifeBalance_3, YearsAtCompany_Long_Tenure",1.0,2.3399696269945287,-1.3399696269945287,→ Ở lại
"OverTime_No, TotalWorkingYears_Senior-Level, WorkLifeBalance_3",1.0,2.3446090765073153,-1.3446090765073153,→ Ở lại
"MonthlyIncome_High_Income, WorkLifeBalance_3",1.0,2.3613299716356764,-1.3613299716356764,→ Ở lại
